Type of MB,Types of contaminants,Compound size (nm),Compound stokes radius rs (nm),Compound charge,Diffusion coefficient (cm2·s-1),pKa1 ,pKa2,WS (mg/L),MinPartialCharge,Min projection (Å),E,S,A,B,MB MWCO (Da),rs/rp,ΦS,ΦD,MB contact angle (°),"MB surface energy, γm (J·m-2)",MB zeta potential (mV),RMS roughness (nm),Pressure (kPa),Measurement time (min),Initial concentration of compound (mg/L),pH,Removal rate (%),RD_LogP,RD_TPSA,RD_HBA,RD_HBD,RD_Rings,RD_RotBonds,RD_FractionCSP3,RD_NumAliphaticRings,RD_NumAromaticRings,RD_BertzCT
NF,Bromoform,-1.8389448614076038,0.13069147139378018,0.4749415060482177,-0.8207199812138436,1.4880620272044853,-0.5591068124789533,0.39021641479659697,2.050162881834004,-1.3015169255367274,-0.4625050382298056,-1.3533053755734068,-1.143019284264108,-2.5931303370198178,-0.7541298257482876,0.7963586266675426,0.943241114938436,0.4712583124693626,0.38091222561018073,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9215599886258312,0.8143702273639871,-0.9471827749435375,0.9786879297575134,91.39,0.7458983102955365,-1.3047901234074324,-0.3882348391686677,-2.153866489508185,-1.4732765810320265,1.4175703056164892,1.4039151536532943,-0.4855150365548911,-1.2821116382582083,-1.425802213020149
NF,Bromoform,-1.8389448614076038,0.13069147139378018,0.4749415060482177,-0.8207199812138436,1.4880620272044853,-0.5591068124789533,0.39021641479659697,2.050162881834004,-1.3015169255367274,-0.4625050382298056,-1.3533053755734068,-1.143019284264108,-2.5931303370198178,-0.7541298257482876,0.7963586266675426,0.943241114938436,0.4712583124693626,0.38091222561018073,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9215599886258312,1.0868830055006202,-0.9471827749435375,0.9786879297575134,79.92,0.7458983102955365,-1.3047901234074324,-0.3882348391686677,-2.153866489508185,-1.4732765810320265,1.4175703056164892,1.4039151536532943,-0.4855150365548911,-1.2821116382582083,-1.425802213020149
NF,Bromoform,-1.8389448614076038,0.13069147139378018,0.4749415060482177,-0.8207199812138436,1.4880620272044853,-0.5591068124789533,0.39021641479659697,2.050162881834004,-1.3015169255367274,-0.4625050382298056,-1.3533053755734068,-1.143019284264108,-2.5931303370198178,-0.7541298257482876,0.7963586266675426,0.943241114938436,0.4712583124693626,0.38091222561018073,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9215599886258312,1.3892035134159832,-0.9471827749435375,0.9786879297575134,31.97,0.7458983102955365,-1.3047901234074324,-0.3882348391686677,-2.153866489508185,-1.4732765810320265,1.4175703056164892,1.4039151536532943,-0.4855150365548911,-1.2821116382582083,-1.425802213020149
NF,Bromoform,-1.8389448614076038,0.13069147139378018,0.4749415060482177,-0.8207199812138436,1.4880620272044853,-0.5591068124789533,0.39021641479659697,2.050162881834004,-1.3015169255367274,-0.4625050382298056,-1.3533053755734068,-1.143019284264108,-2.5931303370198178,-0.7541298257482876,0.7963586266675426,0.943241114938436,0.4712583124693626,0.38091222561018073,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9215599886258312,1.4496412402837042,-0.9471827749435375,0.9786879297575134,17.62,0.7458983102955365,-1.3047901234074324,-0.3882348391686677,-2.153866489508185,-1.4732765810320265,1.4175703056164892,1.4039151536532943,-0.4855150365548911,-1.2821116382582083,-1.425802213020149
NF,Bromoform,-1.8389448614076038,0.13069147139378018,0.4749415060482177,-0.8207199812138436,1.4880620272044853,-0.5591068124789533,0.39021641479659697,2.050162881834004,-1.3015169255367274,-0.4625050382298056,-1.3533053755734068,-1.143019284264108,-2.5931303370198178,-0.7541298257482876,0.7963586266675426,0.943241114938436,0.4712583124693626,0.38091222561018073,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9215599886258312,1.574471874524985,-0.9471827749435375,0.9786879297575134,0.82,0.7458983102955365,-1.3047901234074324,-0.3882348391686677,-2.153866489508185,-1.4732765810320265,1.4175703056164892,1.4039151536532943,-0.4855150365548911,-1.2821116382582083,-1.425802213020149
NF,Bisphenol A,-0.09877095692728101,-0.11500572297886771,0.4749415060482177,-0.8219718193091659,0.5636928378412707,-0.5591068124789533,-0.29971854639527157,-1.0873701509073077,0.5382195399353616,0.3500998895238025,-0.19836130112349887,1.2012760684525285,-0.29799813259621827,-0.7541298257482876,0.6480213455403037,0.7331317486180502,0.4712583124693626,0.6682696613100513,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.3403005146299269,1.3012180774778697,-0.8336236117542655,0.21875746762308354,97.0,0.9286239609908644,-0.6812367024765897,-0.3882348391686677,0.49942570747644427,0.4875581565985462,-0.20185097476895872,-0.5433314533848879,-0.4855150365548911,1.05559337039366,-0.017959933236467565
NF,Carbamazepine,-0.0553656447708969,-0.03349042131915321,0.4749415060482177,-0.8218998149757206,1.3096632258924408,-0.5591068124789533,-1.235258258474186,0.6070603934144684,0.46535152072086183,1.1383745895572288,0.292321188200388,-0.043154048380812625,0.16045787286158383,-0.7541298257482876,0.6979849177375989,0.8064774491072284,0.4712583124693626,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-0.2557064209584167,-0.8753507880346727,-0.5610348390827922,0.21875746762308354,97.36,0.903695080231938,-0.4543969768590019,-1.3223199481224337,-0.5023394391526529,1.113796801477171,-1.556491705079866,-1.4085997045062815,1.9532359806810085,1.05559337039366,0.5942982240829494
NF,Carbamazepine,-0.0553656447708969,-0.03349042131915321,0.4749415060482177,-0.8218998149757206,1.3096632258924408,-0.5591068124789533,-1.235258258474186,0.6070603934144684,0.46535152072086183,1.1383745895572288,0.292321188200388,-0.043154048380812625,0.16045787286158383,-0.7541298257482876,0.6979849177375989,0.8064774491072284,0.4712583124693626,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,90.0,0.903695080231938,-0.4543969768590019,-1.3223199481224337,-0.5023394391526529,1.113796801477171,-1.556491705079866,-1.4085997045062815,1.9532359806810085,1.05559337039366,0.5942982240829494
NF,Estrone,0.1822498412016722,0.30138320825303994,0.4749415060482177,-0.8218468788245267,0.6807017892397331,-0.5591068124789533,-1.0593435859390585,-1.0872242740845006,-0.14716445115454088,0.5174632807103235,0.46035429631563635,-0.043154048380812625,0.032350801720939064,-0.7541298257482876,0.8955724626891589,1.0702368899658754,0.4712583124693626,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,93.0,1.2006411826987613,-0.809929448290382,-0.3882348391686677,-0.5023394391526529,1.6371253606422902,-1.556491705079866,0.7323068327188528,2.1110872078616105,0.05811025098402548,0.5128309018415785
NF,Chloroacetic acid,-2.096658593966616,-1.7661817918003053,-0.6563145493842812,-0.8206511985106265,-0.7948020821623548,-0.5591068124789533,1.741617969341635,-0.7235242711388019,-2.224478943423228,-1.0346413234054712,-0.817154348037042,0.704200027042749,-1.6475984413223081,-0.7541298257482876,-0.5662779448782216,-1.002515355266344,-0.6534521365564394,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.03446164057006359,-0.8753507880346727,-0.9471827749435375,-1.717027545669623,78.811,-0.9679268455400344,-0.809929448290382,-1.3223199481224337,-0.5023394391526529,-1.4732765810320265,-0.7819366847264313,0.4360772610082898,-0.4855150365548911,-1.2821116382582083,-1.9153107739337185
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-0.6425935515729118,-0.8753507880346727,-0.5610348390827922,-1.508947368237211,94.71,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-0.6425935515729118,-0.8753507880346727,-0.5610348390827922,-1.0245993004179006,93.81,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-0.6425935515729118,-0.8753507880346727,-0.5610348390827922,0.21875746762308354,94.28,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.7906546439176027,-0.8753507880346727,-0.5610348390827922,-1.508947368237211,93.82,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.7906546439176027,-0.8753507880346727,-0.5610348390827922,-1.0245993004179006,92.38,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.7906546439176027,-0.8753507880346727,-0.5610348390827922,0.21875746762308354,92.88,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,1.5829963071465991,-0.8753507880346727,-0.5610348390827922,-1.508947368237211,92.69,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,1.5829963071465991,-0.8753507880346727,-0.5610348390827922,-1.0245993004179006,92.55,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,1.5829963071465991,-0.8753507880346727,-0.5610348390827922,0.21875746762308354,92.45,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,2.125423477678414,-0.8753507880346727,-0.5610348390827922,-1.508947368237211,93.37,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,2.125423477678414,-0.8753507880346727,-0.5610348390827922,-1.0245993004179006,93.75,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Caffeine,-0.48730769817191477,-0.47888641660284914,0.4749415060482177,-0.8218791471366289,0.7074623901741665,-0.5591068124789533,0.9028366536867599,0.7882646393600947,0.4070495463098771,0.20072660020126507,0.20035096999274835,-1.3989043383124395,0.3362882339660368,-0.7541298257482876,0.41526889100358727,0.36301061246101873,0.4712583124693626,-0.8034043140361453,-0.6207252709933065,0.13822867115707066,1.2604343198770425,2.125423477678414,-0.8753507880346727,-0.5610348390827922,0.21875746762308354,92.3,-1.5659001529004382,0.08494092382058827,0.25968775868950544,-2.153866489508185,0.4875581565985462,-1.556491705079866,0.06417048123184219,-0.4855150365548911,1.05559337039366,0.6730337910301931
NF,Gemfibrozil,1.4026021164820703,0.10712649014732259,-1.0558726480368652,-0.8220349672728818,-0.43208235109039334,-0.5591068124789533,-1.404590236249092,-0.8903205678555705,1.208128711338451,-0.6434502059787947,-0.3002111280635677,0.09453416033010525,-0.5281102420954175,-0.7541298257482876,0.7824201989351129,0.9245052756940486,-1.0037039349897279,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,96.0,1.0312777889975715,-0.44691980745578,-0.3882348391686677,-0.5023394391526529,-0.31029628977033424,1.4175703056164892,0.5280611399966135,-0.4855150365548911,0.05811025098402548,-0.12841083963206396
NF,Carbamazepine,-0.0553656447708969,-0.03349042131915321,0.4749415060482177,-0.8218998149757206,1.3096632258924408,-0.5591068124789533,-1.235258258474186,0.6070603934144684,0.46535152072086183,1.1383745895572288,0.292321188200388,-0.043154048380812625,0.16045787286158383,-0.7541298257482876,0.6979849177375989,0.8064774491072284,0.4712583124693626,0.6130888794400466,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.03603624116217735,-0.8753507880346727,-0.35687312281846517,-1.9024867995983243,71.67,0.903695080231938,-0.4543969768590019,-1.3223199481224337,-0.5023394391526529,1.113796801477171,-1.556491705079866,-1.4085997045062815,1.9532359806810085,1.05559337039366,0.5942982240829494
NF,Carbamazepine,-0.0553656447708969,-0.03349042131915321,0.4749415060482177,-0.8218998149757206,1.3096632258924408,-0.5591068124789533,-1.235258258474186,0.6070603934144684,0.46535152072086183,1.1383745895572288,0.292321188200388,-0.043154048380812625,0.16045787286158383,-0.7541298257482876,0.6979849177375989,0.8064774491072284,0.4712583124693626,0.6130888794400466,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.03603624116217735,-0.8753507880346727,-0.35687312281846517,-1.0245993004179006,68.29,0.903695080231938,-0.4543969768590019,-1.3223199481224337,-0.5023394391526529,1.113796801477171,-1.556491705079866,-1.4085997045062815,1.9532359806810085,1.05559337039366,0.5942982240829494
NF,Carbamazepine,-0.0553656447708969,-0.03349042131915321,0.4749415060482177,-0.8218998149757206,1.3096632258924408,-0.5591068124789533,-1.235258258474186,0.6070603934144684,0.46535152072086183,1.1383745895572288,0.292321188200388,-0.043154048380812625,0.16045787286158383,-0.7541298257482876,0.6979849177375989,0.8064774491072284,0.4712583124693626,0.6130888794400466,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.03603624116217735,-0.8753507880346727,-0.35687312281846517,0.9786879297575134,65.85,0.903695080231938,-0.4543969768590019,-1.3223199481224337,-0.5023394391526529,1.113796801477171,-1.556491705079866,-1.4085997045062815,1.9532359806810085,1.05559337039366,0.5942982240829494
NF,Carbamazepine,-0.0553656447708969,-0.03349042131915321,0.4749415060482177,-0.8218998149757206,1.3096632258924408,-0.5591068124789533,-1.235258258474186,0.6070603934144684,0.46535152072086183,1.1383745895572288,0.292321188200388,-0.043154048380812625,0.16045787286158383,-0.7541298257482876,0.6979849177375989,0.8064774491072284,0.4712583124693626,0.6130888794400466,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.03603624116217735,-0.8753507880346727,-0.35687312281846517,2.7769613926803105,89.12,0.903695080231938,-0.4543969768590019,-1.3223199481224337,-0.5023394391526529,1.113796801477171,-1.556491705079866,-1.4085997045062815,1.9532359806810085,1.05559337039366,0.5942982240829494
NF,Ketoprofen,0.3176338352902941,0.1459402229217496,-1.0558726480368652,-0.8219072144430148,-0.5444569774197191,-0.5591068124789533,-0.8783629274279171,-0.7290038979749136,0.3050047617177731,0.4053801303560557,0.6866826795354851,0.09453416033010525,-0.3388164370157582,-0.7541298257482876,0.8053463673932204,0.955207100392431,-1.0037039349897279,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,95.0,0.7131561750170679,-0.16512368377071415,-0.3882348391686677,-0.5023394391526529,0.4875581565985462,0.6990160313335197,-0.8426842075479161,-0.4855150365548911,1.05559337039366,0.6162647914669337
NF,Metronidazole,-0.5000398238869129,-0.7416773911489353,0.4749415060482177,1.4747159642892367,-0.9108638437220188,1.8491645358243132,0.6923357563169805,0.24238665361413622,0.7567615226271335,-0.28455704519812847,0.1654188001685428,-0.42157273255849165,-0.04283839432338164,-0.7541298257482876,0.23646158763523692,0.05931803662759096,0.4712583124693626,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,71.0,-1.076260680348519,0.6738335230428149,0.753950439255191,-0.5023394391526529,-0.31029628977033424,0.2796506834037448,0.4360772610082898,-0.4855150365548911,0.05811025098402548,-0.6813949901169667
NF,Naproxen,0.29997803947486684,-0.09475005683687747,-1.0558726480368652,1.2298700745976714,-0.36003899896464986,1.6587453795153477,-1.2780268476067111,-0.9356768878394042,-0.3515118671435039,0.2141443926747648,0.42719091129996406,0.22826447356295748,-0.8192692581759525,-0.7541298257482876,0.6605079730083758,0.751695341452409,-1.0037039349897279,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,95.0,0.6667941723326523,-0.44691980745578,-0.3882348391686677,-0.5023394391526529,0.4875581565985462,0.2796506834037448,-0.48924335008968056,-0.4855150365548911,1.05559337039366,0.44634000040362937
NF,perﬂuorooctane sulfonate,0.20080814185796012,2.1823011369027356,-1.0558726480368652,0.25306492188116475,-1.6515320308527206,-0.5591068124789533,-0.11094778756850543,2.7289531910768345,-0.17635141192564527,-1.8552525379307525,-0.6322476279579594,-1.6983070618411102,-0.12729959994197695,-0.7541298257482876,1.82203361212763,1.7577326610897792,-1.0037039349897279,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,1.4213476264721958,0.718820644427916,0.9987881375521042,-1.508947368237211,99.09,1.9328014935759923,-0.16512368377071415,-0.3882348391686677,-0.5023394391526529,-1.4732765810320265,1.734638012333989,1.5804681217348786,-0.4855150365548911,-1.2821116382582083,1.1315695799282162
NF,perﬂuorooctane sulfonate,0.20080814185796012,2.1823011369027356,-1.0558726480368652,0.37057031243135913,-1.6515320308527206,-0.5591068124789533,-0.11094778756850543,2.7289531910768345,-0.17635141192564527,-1.8552525379307525,-0.6322476279579594,-1.6983070618411102,-0.12729959994197695,-0.7541298257482876,1.82203361212763,1.7577326610897792,-1.0037039349897279,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,1.4213476264721958,1.158129245016401,0.9987881375521042,-1.508947368237211,98.61,1.9328014935759923,-0.16512368377071415,-0.3882348391686677,-0.5023394391526529,-1.4732765810320265,1.734638012333989,1.5804681217348786,-0.4855150365548911,-1.2821116382582083,1.1315695799282162
NF,perﬂuorooctane sulfonate,0.20080814185796012,2.1823011369027356,-1.0558726480368652,0.5597812852907255,-1.6515320308527206,-0.5591068124789533,-0.11094778756850543,2.7289531910768345,-0.17635141192564527,-1.8552525379307525,-0.6322476279579594,-1.6983070618411102,-0.12729959994197695,-0.7541298257482876,1.82203361212763,1.7577326610897792,-1.0037039349897279,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,1.4213476264721958,1.4583870479863346,0.9987881375521042,-1.508947368237211,99.26,1.9328014935759923,-0.16512368377071415,-0.3882348391686677,-0.5023394391526529,-1.4732765810320265,1.734638012333989,1.5804681217348786,-0.4855150365548911,-1.2821116382582083,1.1315695799282162
NF,perﬂuorooctane sulfonate,0.20080814185796012,2.1823011369027356,-1.0558726480368652,0.5501125117270124,-1.6515320308527206,-0.5591068124789533,-0.11094778756850543,2.7289531910768345,-0.17635141192564527,-1.8552525379307525,-0.6322476279579594,-1.6983070618411102,-0.12729959994197695,-0.7541298257482876,1.82203361212763,1.7577326610897792,-1.0037039349897279,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,1.4213476264721958,1.6701426585030517,0.9987881375521042,-1.508947368237211,99.51,1.9328014935759923,-0.16512368377071415,-0.3882348391686677,-0.5023394391526529,-1.4732765810320265,1.734638012333989,1.5804681217348786,-0.4855150365548911,-1.2821116382582083,1.1315695799282162
NF,Phenacetine,-0.30506561411890765,-0.6479434010846383,0.4749415060482177,1.3567356361234058,1.4207006544440905,1.6189281284295975,-0.012749011524230193,-0.8978935046761677,-1.038223538523451,-0.49713779579986084,-0.2109734124113086,-0.09939385021789558,-0.4008756783171049,-0.7541298257482876,0.30133661780309934,0.1702899573878134,0.4712583124693626,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,72.0,0.024306869408972,-0.7674265613275223,-0.3882348391686677,-0.5023394391526529,-0.31029628977033424,0.2796506834037448,-0.1822740595250255,-0.4855150365548911,0.05811025098402548,-0.7473272778048391
NF,Dichloroacetic acid,-1.8987680372635025,-1.2703185044521217,-0.9669742796876208,-0.8210942412886969,-1.1937539255462213,-0.5591068124789533,1.773088020288653,-0.70947360029705,-1.5796282388703857,-0.9863903284393374,-0.5786322694698762,1.0041771221300562,-1.9169322142513334,-0.7541298257482876,-0.15455197202577373,-0.5705235769808858,-0.9290957449520028,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,0.03446164057006359,-0.8753507880346727,-0.9471827749435375,-1.717027545669623,90.453,-0.6671421487110247,-0.809929448290382,-1.3223199481224337,-0.5023394391526529,-1.4732765810320265,-0.7819366847264313,0.4360772610082898,-0.4855150365548911,-1.2821116382582083,-1.814802057627893
NF,Phenazone,-0.2402861474850532,-0.545468493349972,0.4749415060482177,1.2975564722191641,-1.1567492467204212,0.9170200167909774,1.1176210759484992,1.0425146783374881,-0.04502439388178296,-0.060729796905881005,0.21194055400568151,-1.710387722133611,0.5370734351894323,-0.7541298257482876,0.37085863934898544,0.2884278131032961,0.4712583124693626,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-1.9542566828631451,-0.8753507880346727,-1.0696295363326278,0.21875746762308354,91.0,-0.31654891443668254,-1.2740488136644252,-1.3223199481224337,-2.153866489508185,0.4875581565985462,-0.7819366847264313,-0.6134756756450033,-0.4855150365548911,1.05559337039366,0.17294638731953518
NF,Sulfamethoxazole,0.7027176660033778,0.13608342618370714,0.5162348539179672,1.2801922548770484,-1.10480095408042,1.7938792027634458,-0.08120859194961828,0.18088260086848063,1.8045344456245034,0.7476386899301726,0.6549504277998508,0.1752319520675017,0.4044032692232242,-0.7541298257482876,0.7995395298499614,0.9474864270805927,0.5131313271036918,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-0.2557064209584167,-0.8753507880346727,-0.5610348390827922,-1.717027545669623,97.395,-0.38646574577447057,1.137007202529616,1.1524868728582642,0.49942570747644427,0.4875581565985462,0.2796506834037448,-0.9486837890482346,-0.4855150365548911,1.05559337039366,0.672921532272353
NF,Sulfamethoxazole,0.7027176660033778,0.13608342618370714,0.4786930345627993,1.2801922548770484,-1.10480095408042,1.7938792027634458,-0.08120859194961828,0.18088260086848063,1.8045344456245034,0.7476386899301726,0.6549504277998508,0.1752319520675017,0.4044032692232242,-0.7541298257482876,0.7995395298499614,0.9474864270805927,0.47506694116304515,0.0005080059522542587,-0.6207252709933065,0.13822867115707066,1.2604343198770425,-0.2557064209584167,-0.8753507880346727,-0.5610348390827922,-1.508947368237211,97.441,-0.38646574577447057,1.137007202529616,1.1524868728582642,0.49942570747644427,0.4875581565985462,0.2796506834037448,-0.9486837890482346,-0.4855150365548911,1.05559337039366,0.672921532272353
